cabinet_id,phone_number,address,locality,state,postcode,latitude,longitude,fnn,phone_attributes,source
02439904X2,0243991571,33 BRUCE RD,BUFF POINT,NSW,2262,-33.232077,151.538265,,,Tasmania Government LIST Telstra Payphones layer
02439913X2,0447749179,49 LIAMENA AVE,SAN REMO,NSW,2262,-33.2179,151.52218,,,Tasmania Government LIST Telstra Payphones layer
02439701X1,0243971041,2 OLEANDER ST,CANTON BEACH,NSW,2263,-33.273612,151.546425,,,Tasmania Government LIST Telstra Payphones layer
02439300X2,0243931620,74 WALLARAH RD,GOROKAN,NSW,2263,-33.257906,151.51108,,,Tasmania Government LIST Telstra Payphones layer
02439302X2,0243933014,80 DUDLEY ST,GOROKAN,NSW,2263,-33.24865,151.50959,,,Tasmania Government LIST Telstra Payphones layer
02439309X2,0437058621,50 GOROKAN DRV,LAKE HAVEN,NSW,2263,-33.24889,151.50543,,,Tasmania Government LIST Telstra Payphones layer
02439712X1,0243971176,20 VICTORIA ST,NORAH HEAD,NSW,2263,-33.284481,151.566614,,,Tasmania Government LIST Telstra Payphones layer
02439703X2,0243967956,442 MAIN RD,NORAVILLE,NSW,2263,-33.268424,151.556346,,,Tasmania Government LIST Telstra Payphones layer
02439701X2,0243967932,35 CANTON BEACH RD,TOUKLEY,NSW,2263,-33.265289,151.540809,,,Tasmania Government LIST Telstra Payphones layer
02439702X2,0243967953,30 CANTON BEACH RD,TOUKLEY,NSW,2263,-33.264055,151.540857,,,Tasmania Government LIST Telstra Payphones layer
02439707X2,0243967963,145 MAIN RD,TOUKLEY,NSW,2263,-33.26364,151.53293,,,Tasmania Government LIST Telstra Payphones layer
02439712X2,0243967958,350 MAIN RD,TOUKLEY,NSW,2263,-33.26617,151.54823,,,Tasmania Government LIST Telstra Payphones layer
02497309X2,0447218358,27 STATION ST,BONNELLS BAY,NSW,2264,-33.10407,151.51724,,,Tasmania Government LIST Telstra Payphones layer
02497312X2,0439165797,4 WAMSLEY ST,DORA CREEK,NSW,2264,-33.084119,151.501518,,,Tasmania Government LIST Telstra Payphones layer
02497302X2,0249731569,52 FISHERY POINT RD,MIRRABOOKA,NSW,2264,-33.10872,151.555007,,,Tasmania Government LIST Telstra Payphones layer
02497004X2,0249705819,79 DORA ST,MORISSET,NSW,2264,-33.108152,151.487959,,,Tasmania Government LIST Telstra Payphones layer
02497050X1,0249705789,71 DORA ST,MORISSET,NSW,2264,-33.109046,151.487871,,,Tasmania Government LIST Telstra Payphones layer
02497053X2,0249705337,71 DORA ST,MORISSET,NSW,2264,-33.10881,151.48773,,,Tasmania Government LIST Telstra Payphones layer
02497310X2,0249731489,73 DORA ST,MORISSET,NSW,2264,-33.10787,151.48881,,,Tasmania Government LIST Telstra Payphones layer
02497311X2,0249731654,46 NEWCASTLE ST,MORISSET,NSW,2264,-33.106473,151.487294,,,Tasmania Government LIST Telstra Payphones layer
02497301X2,0249731441,5 MACQUARIE RD,MORISSET PARK,NSW,2264,-33.12011,151.53473,,,Tasmania Government LIST Telstra Payphones layer
02497700X2,0249771006,559 FREEMANS DRV,COORANBONG,NSW,2265,-33.07635,151.45361,,,Tasmania Government LIST Telstra Payphones layer
02497707X2,0249771590,296 FREEMANS DRV,COORANBONG,NSW,2265,-33.093039,151.462811,,,Tasmania Government LIST Telstra Payphones layer
02497502X2,0249751032,293 WATKINS RD,WANGI WANGI,NSW,2267,-33.069593,151.588379,,,Tasmania Government LIST Telstra Payphones layer
02497507X2,0249751924,21 MARKET ST,WANGI WANGI,NSW,2267,-33.067599,151.579775,,,Tasmania Government LIST Telstra Payphones layer
02495320X7,0455666791,96 NORTHVILLE DRV,BARNSLEY,NSW,2278,-32.93194,151.58656,,,Tasmania Government LIST Telstra Payphones layer
02495311X7,0249531321,25 THE BROADWAY,KILLINGWORTH,NSW,2278,-32.93448,151.55982,,,Tasmania Government LIST Telstra Payphones layer
02494504X2,0249459254,30 EVANS ST,BELMONT,NSW,2280,-33.028755,151.658328,,,Tasmania Government LIST Telstra Payphones layer
02494532X7,0249453783,16 CROUDACE BAY RD,BELMONT,NSW,2280,-33.024795,151.648364,,,Tasmania Government LIST Telstra Payphones layer
02494580X1,0249458734,1 SINGLETON ST,BELMONT,NSW,2280,-33.036571,151.659207,,,Tasmania Government LIST Telstra Payphones layer
02494700X1,0249470465,21 THOMAS ST,BELMONT,NSW,2280,-33.034666,151.659086,,,Tasmania Government LIST Telstra Payphones layer
02494701X1,0249470355,21 THOMAS ST,BELMONT,NSW,2280,-33.034666,151.659086,,,Tasmania Government LIST Telstra Payphones layer
02494771X2,0249477098,24 MACQUARIE ST,BELMONT,NSW,2280,-33.036152,151.660944,,,Tasmania Government LIST Telstra Payphones layer
02494501X7,0455442771,332 PACIFIC HWY,BELMONT NORTH,NSW,2280,-33.02047,151.66751,,,Tasmania Government LIST Telstra Payphones layer
02494509X2,0249450254,149 WOMMARA AVE,BELMONT NORTH,NSW,2280,-33.021382,151.676135,,,Tasmania Government LIST Telstra Payphones layer
02494508X2,0437737987,1 ROBERT RD,BELMONT SOUTH,NSW,2280,-33.047426,151.655835,,,Tasmania Government LIST Telstra Payphones layer
02494711X2,0437109079,73 NTABA RD,JEWELLS,NSW,2280,-33.012686,151.684044,,,Tasmania Government LIST Telstra Payphones layer
02494502X2,0249459310,22 EMILY ST,MARKS POINT,NSW,2280,-33.054774,151.652738,,,Tasmania Government LIST Telstra Payphones layer
02494507X2,0448086518,80 MARKS POINT RD,MARKS POINT,NSW,2280,-33.05545,151.64654,,,Tasmania Government LIST Telstra Payphones layer
02494670X2,0249467076,14 ALLAMBEE PL,VALENTINE,NSW,2280,-33.00951,151.63515,,,Tasmania Government LIST Telstra Payphones layer
02497220X7,0249712378,80 TUREA ST,BLACKSMITHS,NSW,2281,-33.078993,151.650121,,,Tasmania Government LIST Telstra Payphones layer
02497600X2,0249762010,4 LINDSLEY ST,CATHERINE HILL BAY,NSW,2281,-33.157844,151.627689,,,Tasmania Government LIST Telstra Payphones layer
02497105X2,0249712521,64 CAVES BEACH RD,CAVES BEACH,NSW,2281,-33.104606,151.644864,,,Tasmania Government LIST Telstra Payphones layer
02497602X2,0249761010,51 MARINE PDE,NORDS WHARF,NSW,2281,-33.135265,151.604032,,,Tasmania Government LIST Telstra Payphones layer
02497106X2,0249712610,77 CHANNEL ST,SWANSEA,NSW,2281,-33.083919,151.637057,,,Tasmania Government LIST Telstra Payphones layer
02497211X7,0249715843,5 LAKE RD,SWANSEA,NSW,2281,-33.089402,151.637325,,,Tasmania Government LIST Telstra Payphones layer
02494801X2,0436319713,30 JOHN ST,WARNERS BAY,NSW,2282,-32.974164,151.645772,,,Tasmania Government LIST Telstra Payphones layer
02494806X2,0249486654,468 THE ESPLANADE,WARNERS BAY,NSW,2282,-32.974392,151.644415,,,Tasmania Government LIST Telstra Payphones layer
02495924X2,0249594210,23 SOUTH PDE,BLACKALLS PARK,NSW,2283,-33.001305,151.585193,,,Tasmania Government LIST Telstra Payphones layer
02495917X2,0249593189,2 THRELKELD DRV,BOLTON POINT,NSW,2283,-32.99275,151.606648,,,Tasmania Government LIST Telstra Payphones layer
02495911X2,0249594632,14 LAYCOCK ST,CAREY BAY,NSW,2283,-33.027216,151.605574,,,Tasmania Government LIST Telstra Payphones layer
02495916X2,0249594498,46 AMBROSE ST,CAREY BAY,NSW,2283,-33.023077,151.60486,,,Tasmania Government LIST Telstra Payphones layer
02495919X2,0249591309,195 COAL PT RD,COAL POINT,NSW,2283,-33.03888,151.60929,,,Tasmania Government LIST Telstra Payphones layer
02495918X2,0249591334,TUCKER CL,FASSIFERN,NSW,2283,-32.985626,151.581241,,,Tasmania Government LIST Telstra Payphones layer
02497501X2,0427370536,14 FISHING POINT RD,RATHMINES,NSW,2283,-33.044026,151.593053,,,Tasmania Government LIST Telstra Payphones layer
02495045X2,0249504462,48 THE BOULEVARDE,TORONTO,NSW,2283,-33.013708,151.595551,,,Tasmania Government LIST Telstra Payphones layer
02495046X2,0249504419,51 THE BOULEVARDE,TORONTO,NSW,2283,-33.013356,151.594296,,,Tasmania Government LIST Telstra Payphones layer
02495915X2,0249594921,113 THE BOULEVARDE,TORONTO,NSW,2283,-33.012739,151.589981,,,Tasmania Government LIST Telstra Payphones layer
02495809X2,0249583787,436 LAKE RD,ARGENTON,NSW,2284,-32.935262,151.629261,,,Tasmania Government LIST Telstra Payphones layer
02495081X2,0249508010,25 RANCLAUD ST,BOORAGUL,NSW,2284,-32.97408,151.60869,,,Tasmania Government LIST Telstra Payphones layer
02495801X2,0249582654,189 MAIN RD,SPEERS POINT,NSW,2284,-32.963798,151.622643,,,Tasmania Government LIST Telstra Payphones layer
02495803X2,0249582676,91 MAIN RD,SPEERS POINT,NSW,2284,-32.955504,151.622184,,,Tasmania Government LIST Telstra Payphones layer
02495080X2,0249508075,21 ANZAC PDE,TERALBA,NSW,2284,-32.964644,151.606695,,,Tasmania Government LIST Telstra Payphones layer
02495800X2,0249582121,42 YORK ST,TERALBA,NSW,2284,-32.964267,151.604427,,,Tasmania Government LIST Telstra Payphones layer
02495040X2,0249504160,80 HAYDEN BROOK RD,WOODRISING,NSW,2284,-32.98211,151.60657,,,Tasmania Government LIST Telstra Payphones layer
02495403X2,0249549121,33 VERONICA RD,CARDIFF,NSW,2285,-32.939373,151.659335,,,Tasmania Government LIST Telstra Payphones layer
02495681X2,0249568264,283 MAIN RD,CARDIFF,NSW,2285,-32.941371,151.662638,,,Tasmania Government LIST Telstra Payphones layer
02495698X2,0249569357,39 HELEN ST,CARDIFF SOUTH,NSW,2285,-32.95766,151.662659,,,Tasmania Government LIST Telstra Payphones layer
02495082X2,0448599941,23 IRVING ST,EDGEWORTH,NSW,2285,-32.926001,151.612677,,,Tasmania Government LIST Telstra Payphones layer
02495084X2,0436482039,635 MAIN RD,EDGEWORTH,NSW,2285,-32.926023,151.633818,,,Tasmania Government LIST Telstra Payphones layer
02495805X2,0249582098,6 MINMI RD,EDGEWORTH,NSW,2285,-32.922851,151.622321,,,Tasmania Government LIST Telstra Payphones layer
02495405X2,0429698099,387 LAKE RD,GLENDALE,NSW,2285,-32.933788,151.639836,,,Tasmania Government LIST Telstra Payphones layer
02495312X7,0249531543,20 GEORGE ST,HOLMESVILLE,NSW,2286,-32.915791,151.578408,,,Tasmania Government LIST Telstra Payphones layer
02495321X9,0249531143,13 GEORGE BOOTH DRV,SEAHAMPTON,NSW,2286,-32.891096,151.584964,,,Tasmania Government LIST Telstra Payphones layer
02495313X7,0249531343,7 WITHERS ST,WEST WALLSEND,NSW,2286,-32.903342,151.581231,,,Tasmania Government LIST Telstra Payphones layer
02495106X2,0436426687,45 FUSSELL ST,BIRMINGHAM GARDENS,NSW,2287,-32.89414,151.688685,,,Tasmania Government LIST Telstra Payphones layer
02495104X2,0436461317,207 MARYLAND DRV,MARYLAND,NSW,2287,-32.873911,151.657846,,,Tasmania Government LIST Telstra Payphones layer
02495310X7,0249531165,96 WOODFORD ST,MINMI,NSW,2287,-32.879335,151.616494,,,Tasmania Government LIST Telstra Payphones layer
02495010X1,0249501996,24 KOKERA ST,WALLSEND,NSW,2287,-32.902992,151.667626,,,Tasmania Government LIST Telstra Payphones layer
02495100X2,0249511344,54 METCALFE ST,WALLSEND,NSW,2287,-32.907913,151.672326,,,Tasmania Government LIST Telstra Payphones layer
02495103X2,0455725032,22 MACQUARIE ST,WALLSEND,NSW,2287,-32.899068,151.665376,,,Tasmania Government LIST Telstra Payphones layer
02495110X2,0249514378,24 MORESBY ST,WALLSEND,NSW,2287,-32.905154,151.679663,,,Tasmania Government LIST Telstra Payphones layer
02495112X2,0428431979,38 DOUGLAS ST,WALLSEND,NSW,2287,-32.900607,151.681944,,,Tasmania Government LIST Telstra Payphones layer
02495114X2,0249513106,23 CARDIFF RD,WALLSEND,NSW,2287,-32.913206,151.672002,,,Tasmania Government LIST Telstra Payphones layer
02495550X1,0249555201,24 KOKERA ST,WALLSEND,NSW,2287,-32.902455,151.667428,,,Tasmania Government LIST Telstra Payphones layer
02495560X2,0436127916,181 NELSON ST,WALLSEND,NSW,2287,-32.902785,151.669674,,,Tasmania Government LIST Telstra Payphones layer
02495561X2,0249556174,74 NELSON ST,WALLSEND,NSW,2287,-32.900501,151.669003,,,Tasmania Government LIST Telstra Payphones layer
02495211X2,0436363242,266 BRUNKER RD,ADAMSTOWN,NSW,2289,-32.934986,151.725676,,,Tasmania Government LIST Telstra Payphones layer
02495708X1,0249509175,7 PARK AVE,ADAMSTOWN,NSW,2289,-32.933826,151.720042,,,Tasmania Government LIST Telstra Payphones layer
02495710X2,0249527489,89 FLETCHER ST,ADAMSTOWN,NSW,2289,-32.938717,151.716687,,,Tasmania Government LIST Telstra Payphones layer
02495722X2,0407135865,195 BRUNKER RD,ADAMSTOWN,NSW,2289,-32.933277,151.726364,,,Tasmania Government LIST Telstra Payphones layer
02495624X2,0437929977,43 JOSLIN ST,KOTARA,NSW,2289,-32.944701,151.698951,,,Tasmania Government LIST Telstra Payphones layer
02494211X1,0249425834,338 CHARLESTOWN RD,CHARLESTOWN,NSW,2290,-32.961141,151.695276,,,Tasmania Government LIST Telstra Payphones layer
02494211X2,0249436815,17 SMART ST,CHARLESTOWN,NSW,2290,-32.963376,151.695328,,,Tasmania Government LIST Telstra Payphones layer
02494302X2,0249431254,273 CHARLESTOWN RD,CHARLESTOWN,NSW,2290,-32.958138,151.690121,,,Tasmania Government LIST Telstra Payphones layer
02494307X2,0249437410,17 JAMES ST,CHARLESTOWN,NSW,2290,-32.96928,151.698618,,,Tasmania Government LIST Telstra Payphones layer
02494314X2,0249437210,52 RIDLEY ST,CHARLESTOWN,NSW,2290,-32.962272,151.695769,,,Tasmania Government LIST Telstra Payphones layer
02494313X2,0249437810,2 SYDNEY ST,GATESHEAD,NSW,2290,-32.981929,151.691852,,,Tasmania Government LIST Telstra Payphones layer
02494308X2,0249432965,6 GLEBE ST,KAHIBAH,NSW,2290,-32.962356,151.712194,,,Tasmania Government LIST Telstra Payphones layer
02494712X2,0249480217,9 WILSONS RD,MT HUTTON,NSW,2290,-32.982638,151.669298,,,Tasmania Government LIST Telstra Payphones layer
02494860X1,0249486596,46 WILSONS RD,MT HUTTON,NSW,2290,-32.984424,151.672727,,,Tasmania Government LIST Telstra Payphones layer
02494401X2,0249448232,19 BEACH RD,REDHEAD,NSW,2290,-33.012461,151.715059,,,Tasmania Government LIST Telstra Payphones layer
02494304X2,0436292538,155 DUDLEY RD,WHITEBRIDGE,NSW,2290,-32.978445,151.708317,,,Tasmania Government LIST Telstra Payphones layer
02496300X2,0249634181,10 RIDGE ST,MEREWETHER,NSW,2291,-32.948771,151.754864,,,Tasmania Government LIST Telstra Payphones layer
02496304X2,0249633236,57 WATKINS ST,MEREWETHER,NSW,2291,-32.943955,151.757981,,,Tasmania Government LIST Telstra Payphones layer
02496306X2,0249635057,36 LLEWELLYN ST,MEREWETHER,NSW,2291,-32.942026,151.751432,,,Tasmania Government LIST Telstra Payphones layer
02494012X2,0249408715,189 UNION ST,THE JUNCTION,NSW,2291,-32.938019,151.759258,,,Tasmania Government LIST Telstra Payphones layer
02496131X1,0249613202,200 UNION ST,THE JUNCTION,NSW,2291,-32.938294,151.757929,,,Tasmania Government LIST Telstra Payphones layer
02494006X2,0249654105,36 GRAHAM ST,BROADMEADOW,NSW,2292,-32.922944,151.735086,,,Tasmania Government LIST Telstra Payphones layer
02494019X2,0437487061,43 BROADMEADOW RD,BROADMEADOW,NSW,2292,-32.914209,151.732755,,,Tasmania Government LIST Telstra Payphones layer
02495231X2,0455991822,104 LAMBTON RD,BROADMEADOW,NSW,2292,-32.923589,151.727733,,,Tasmania Government LIST Telstra Payphones layer
02496130X1,0249613977,36 GRAHAM ST,BROADMEADOW,NSW,2292,-32.922944,151.735086,,,Tasmania Government LIST Telstra Payphones layer
02496222X2,0249622234,37 BELFORD ST,BROADMEADOW,NSW,2292,-32.924354,151.738534,,,Tasmania Government LIST Telstra Payphones layer
02494009X2,0249653964,70 HARRISON ST,MARYVILLE,NSW,2293,-32.910499,151.753659,,,Tasmania Government LIST Telstra Payphones layer
02494007X2,0249408759,74 HANNELL ST,WICKHAM,NSW,2293,-32.921223,151.759935,,,Tasmania Government LIST Telstra Payphones layer
02494027X2,0249654132,29 ALBERT ST,WICKHAM,NSW,2293,-32.918404,151.756601,,,Tasmania Government LIST Telstra Payphones layer
02496220X1,0249622973,STATION ST,WICKHAM,NSW,2293,-32.9245,151.759532,,,Tasmania Government LIST Telstra Payphones layer
02494013X2,0249408640,97 YOUNG ST,CARRINGTON,NSW,2294,-32.915263,151.765392,,,Tasmania Government LIST Telstra Payphones layer
02492808X2,0249282365,1004 NELSON BAY RD,FERN BAY,NSW,2295,-32.872432,151.793704,,,Tasmania Government LIST Telstra Payphones layer
02492000X2,0249201053,3 PITT ST,STOCKTON,NSW,2295,-32.913202,151.788653,,,Tasmania Government LIST Telstra Payphones layer
02492800X2,0455665037,12 MITCHELL ST,STOCKTON,NSW,2295,-32.918164,151.7833,,,Tasmania Government LIST Telstra Payphones layer
02492803X2,0249282343,48 HEREFORD ST,STOCKTON,NSW,2295,-32.908056,151.783344,,,Tasmania Government LIST Telstra Payphones layer
02492809X2,0249282543,19 KING ST,STOCKTON,NSW,2295,-32.914887,151.784763,,,Tasmania Government LIST Telstra Payphones layer
02494029X2,0249654504,36 MORGAN ST,ISLINGTON,NSW,2296,-32.914638,151.750365,,,Tasmania Government LIST Telstra Payphones layer
02496232X2,0249654318,104 MAITLAND RD,ISLINGTON,NSW,2296,-32.916305,151.748955,,,Tasmania Government LIST Telstra Payphones layer
02494015X2,0249653852,201 MAITLAND RD,TIGHES HILL,NSW,2297,-32.907005,151.748038,,,Tasmania Government LIST Telstra Payphones layer
02496235X2,0249654510,266 MAITLAND RD,TIGHES HILL,NSW,2297,-32.908901,151.746296,,,Tasmania Government LIST Telstra Payphones layer
02496238X2,0249623874,266 MAITLAND RD,TIGHES HILL,NSW,2297,-32.9092,151.744502,,,Tasmania Government LIST Telstra Payphones layer
02496729X2,0249673410,57 GEORGETOWN RD,GEORGETOWN,NSW,2298,-32.908352,151.729644,,,Tasmania Government LIST Telstra Payphones layer
02496717X2,0249671721,2 EDITH ST,WARATAH,NSW,2298,-32.897843,151.720905,,,Tasmania Government LIST Telstra Payphones layer
02496730X1,0249673920,2 EDITH ST,WARATAH,NSW,2298,-32.8985,151.72092,,,Tasmania Government LIST Telstra Payphones layer
02496803X1,0249688297,91 TURTON RD,WARATAH,NSW,2298,-32.90766,151.72585,,,Tasmania Government LIST Telstra Payphones layer
02496805X2,0249688121,2 LAMBTON RD,WARATAH,NSW,2298,-32.905192,151.72347,,,Tasmania Government LIST Telstra Payphones layer
02496890X1,0249689340,2 EDITH ST,WARATAH,NSW,2298,-32.89817,151.720905,,,Tasmania Government LIST Telstra Payphones layer
02495109X2,0249514654,60 MORDUE PDE,JESMOND,NSW,2299,-32.89949,151.686815,,,Tasmania Government LIST Telstra Payphones layer
02495216X2,0455118472,49 JANET ST,JESMOND,NSW,2299,-32.901675,151.695345,,,Tasmania Government LIST Telstra Payphones layer
02495550X2,0249555104,26 BLUEGUM RD,JESMOND,NSW,2299,-32.902869,151.690842,,,Tasmania Government LIST Telstra Payphones layer
02495214X2,0436019870,33 MOREHEAD ST,LAMBTON,NSW,2299,-32.912103,151.709171,,,Tasmania Government LIST Telstra Payphones layer
02495215X2,0448331723,37 DICKSON ST,LAMBTON,NSW,2299,-32.910448,151.709713,,,Tasmania Government LIST Telstra Payphones layer
02495711X2,0249578502,77 DURHAM RD,LAMBTON,NSW,2299,-32.916472,151.713197,,,Tasmania Government LIST Telstra Payphones layer
02492617X2,0249263054,5 LIGHT ST,BAR BEACH,NSW,2300,-32.935252,151.771615,,,Tasmania Government LIST Telstra Payphones layer
02492902X2,0249275618,1 MEMORIAL DRV,BAR BEACH,NSW,2300,-32.941285,151.767346,,,Tasmania Government LIST Telstra Payphones layer
02492630X2,0455733849,2 YOUNG ST,COOKS HILL,NSW,2300,-32.937146,151.766185,,,Tasmania Government LIST Telstra Payphones layer
02492634X2,0249263432,103 PARKWAY AVE,COOKS HILL,NSW,2300,-32.935442,151.761783,,,Tasmania Government LIST Telstra Payphones layer
02492646X2,0249265429,141 DARBY ST,COOKS HILL,NSW,2300,-32.931736,151.771535,,,Tasmania Government LIST Telstra Payphones layer
02492600X2,0249261535,214 SCOTT ST,NEWCASTLE,NSW,2300,-32.926367,151.778674,,,Tasmania Government LIST Telstra Payphones layer
02492607X2,0249264298,136 HUNTER ST,NEWCASTLE,NSW,2300,-32.927171,151.781987,,,Tasmania Government LIST Telstra Payphones layer
02492618X2,0249261223,103 HUNTER ST,NEWCASTLE,NSW,2300,-32.927305,151.781927,,,Tasmania Government LIST Telstra Payphones layer
02492619X2,0249262187,13 BOLTON ST,NEWCASTLE,NSW,2300,-32.927423,151.783335,,,Tasmania Government LIST Telstra Payphones layer
02492627X2,0418248997,200 HUNTER ST,NEWCASTLE,NSW,2300,-32.926566,151.779481,,,Tasmania Government LIST Telstra Payphones layer
02492629X2,0249264513,15 PACIFIC ST,NEWCASTLE,NSW,2300,-32.928193,151.785696,,,Tasmania Government LIST Telstra Payphones layer
02492648X2,0249261536,5 CROWN ST,NEWCASTLE,NSW,2300,-32.926878,151.77688,,,Tasmania Government LIST Telstra Payphones layer
02492754X2,0249275732,282 KING ST,NEWCASTLE,NSW,2300,-32.928026,151.772662,,,Tasmania Government LIST Telstra Payphones layer
02492759X2,0249271478,WATT ST,NEWCASTLE,NSW,2300,-32.926478,151.784731,,,Tasmania Government LIST Telstra Payphones layer
02492909X2,0249275637,55 SHORTLAND ESP,NEWCASTLE,NSW,2300,-32.929005,151.787114,,,Tasmania Government LIST Telstra Payphones layer
02492616X2,0249262565,50 TYRELL ST,THE HILL,NSW,2300,-32.930133,151.778986,,,Tasmania Government LIST Telstra Payphones layer
02492500X1,0249252481,23 STEEL ST,NEWCASTLE WEST,NSW,2302,-32.928364,151.762283,,,Tasmania Government LIST Telstra Payphones layer
02492623X2,0429550323,1 NATIONAL PARK ST,NEWCASTLE WEST,NSW,2302,-32.926443,151.76153,,,Tasmania Government LIST Telstra Payphones layer
02492624X2,0249263076,582 HUNTER ST,NEWCASTLE WEST,NSW,2302,-32.927234,151.766938,,,Tasmania Government LIST Telstra Payphones layer
02492903X1,0249275867,136 PARRY ST,NEWCASTLE WEST,NSW,2302,-32.927763,151.760573,,,Tasmania Government LIST Telstra Payphones layer
02494001X7,0249400867,1 WOOD ST,NEWCASTLE WEST,NSW,2302,-32.92495,151.758123,,,Tasmania Government LIST Telstra Payphones layer
02494003X2,0249654295,63 LINDSAY ST,HAMILTON,NSW,2303,-32.92194,151.747162,,,Tasmania Government LIST Telstra Payphones layer
02494010X2,0448255342,2 REAY ST,HAMILTON,NSW,2303,-32.922484,151.741842,,,Tasmania Government LIST Telstra Payphones layer
02494017X2,0249654376,52 GORDON AVE,HAMILTON,NSW,2303,-32.925637,151.751091,,,Tasmania Government LIST Telstra Payphones layer
02494018X2,0249654183,8 BEAUMONT ST,HAMILTON,NSW,2303,-32.91861,151.748238,,,Tasmania Government LIST Telstra Payphones layer
02494021X2,0249654142,131 BEAUMONT ST,HAMILTON,NSW,2303,-32.924238,151.746926,,,Tasmania Government LIST Telstra Payphones layer
02496900X2,0448809850,58 BEAUMONT ST,HAMILTON,NSW,2303,-32.920679,151.747502,,,Tasmania Government LIST Telstra Payphones layer
02494000X2,0249654140,186 LAWSON ST,HAMILTON SOUTH,NSW,2303,-32.930594,151.747891,,,Tasmania Government LIST Telstra Payphones layer
02494020X2,0249654290,5 HASSALL ST,HAMILTON SOUTH,NSW,2303,-32.935628,151.739745,,,Tasmania Government LIST Telstra Payphones layer
02494033X2,0249654158,8 FOWLER ST,HAMILTON SOUTH,NSW,2303,-32.935708,151.743351,,,Tasmania Government LIST Telstra Payphones layer
02496110X2,0249611598,5 HASSALL ST,HAMILTON SOUTH,NSW,2303,-32.935628,151.739745,,,Tasmania Government LIST Telstra Payphones layer
02496081X1,0249608025,32 INDUSTRIAL DRV,MAYFIELD,NSW,2304,-32.891755,151.743586,,,Tasmania Government LIST Telstra Payphones layer
02496713X2,0436444680,90 HANBURY ST,MAYFIELD,NSW,2304,-32.897559,151.736368,,,Tasmania Government LIST Telstra Payphones layer
02496720X2,0455457556,133 HANBURY ST,MAYFIELD,NSW,2304,-32.895,151.739435,,,Tasmania Government LIST Telstra Payphones layer
02496724X2,0249673165,1 SUNDERLAND ST,MAYFIELD,NSW,2304,-32.90145,151.73219,,,Tasmania Government LIST Telstra Payphones layer
02496726X2,0436358166,52 HAVELOCK ST,MAYFIELD,NSW,2304,-32.897765,151.743722,,,Tasmania Government LIST Telstra Payphones layer
02496727X2,0436350574,57 BULL ST,MAYFIELD,NSW,2304,-32.890175,151.737013,,,Tasmania Government LIST Telstra Payphones layer
02496734X2,0249675849,49 INGALL ST,MAYFIELD,NSW,2304,-32.901187,151.746575,,,Tasmania Government LIST Telstra Payphones layer
02496737X2,0436283393,188 MAITLAND RD,MAYFIELD,NSW,2304,-32.900129,151.740162,,,Tasmania Government LIST Telstra Payphones layer
02496841X2,0249684791,127 MAITLAND RD,MAYFIELD,NSW,2304,-32.8988,151.73854,,,Tasmania Government LIST Telstra Payphones layer
02496705X2,0427309447,36 THORNTON AVE,MAYFIELD WEST,NSW,2304,-32.886673,151.723097,,,Tasmania Government LIST Telstra Payphones layer
02496728X2,0249673365,281 MAITLAND RD,MAYFIELD WEST,NSW,2304,-32.892711,151.730416,,,Tasmania Government LIST Telstra Payphones layer
02496704X2,0249673909,162 MAITLAND RD,SANDGATE,NSW,2304,-32.864895,151.7063,,,Tasmania Government LIST Telstra Payphones layer
02495213X2,0249526756,54 ORCHARDTOWN RD,NEW LAMBTON,NSW,2305,-32.933577,151.707628,,,Tasmania Government LIST Telstra Payphones layer
02495610X2,0249578046,83 VICTORIA ST,NEW LAMBTON,NSW,2305,-32.923851,151.713041,,,Tasmania Government LIST Telstra Payphones layer
02495703X1,0249579846,88 HOBART RD,NEW LAMBTON,NSW,2305,-32.92076,151.71545,,,Tasmania Government LIST Telstra Payphones layer
02495719X2,0249579068,282 TURTON RD,NEW LAMBTON,NSW,2305,-32.918116,151.7247,,,Tasmania Government LIST Telstra Payphones layer
02495704X1,0249579263,1 LOOKOUT RD,NEW LAMBTON HEIGHTS,NSW,2305,-32.92273,151.69302,,,Tasmania Government LIST Telstra Payphones layer
02495714X2,0249578487,2 LOOKOUT RD,NEW LAMBTON HEIGHTS,NSW,2305,-32.922238,151.692708,,,Tasmania Government LIST Telstra Payphones layer
02495720X2,0249509367,2 LOOKOUT RD,NEW LAMBTON HEIGHTS,NSW,2305,-32.922238,151.692708,,,Tasmania Government LIST Telstra Payphones layer
02494802X2,0249488721,8 LAKE ST,WINDALE,NSW,2306,-32.992813,151.682274,,,Tasmania Government LIST Telstra Payphones layer
02495118X2,0249517776,294 SANDGATE RD,SHORTLAND,NSW,2307,-32.88652,151.69558,,,Tasmania Government LIST Telstra Payphones layer
02496011X2,0249609872,RING RD,CALLAGHAN,NSW,2308,-32.894786,151.702576,,,Tasmania Government LIST Telstra Payphones layer
02496021X2,0249602142,RICHARDSON RD,CALLAGHAN,NSW,2308,-32.893416,151.701171,,,Tasmania Government LIST Telstra Payphones layer
02496709X2,0249675709,130 UNIVERSITY DRV,CALLAGHAN,NSW,2308,-32.8969,151.70812,,,Tasmania Government LIST Telstra Payphones layer
02496731X2,0249674632,UNIVERSITY DRV,CALLAGHAN,NSW,2308,-32.894046,151.704403,,,Tasmania Government LIST Telstra Payphones layer
